,name,description,homepage,resource,category,projectrank,show,github_id,pypi_id,conda_id,github_url,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,license,npm_url,npm_monthly_downloads,new_addition,trending,go_id,cran_id,pypi,gem_id,hex_id,updated_github_id,bitbucket_id
127,nbmake-action,GitHub Action for testing notebooks.,https://github.com/treebeardtech/nbmake-action,,notebook-tools,17,True,treebeardtech/nbmake-action,,,https://github.com/treebeardtech/nbmake-action,2020-02-06 15:49:32.000000,2021-04-09 14:14:10.000000,2021-04-09 14:14:02.000000,6.0,,24.0,152.0,731.0,2020-12-11 15:26:11.000000,0.2.1,,,5.0,60.0,60.0,2.0,,,,,,3.0,,,,,,,Apache-2.0,,,,,,,,,,,
128,gator,Conda environment and package management extension from within Jupyter.,https://github.com/mamba-org/gator,,jupyter-extensions,17,True,mamba-org/gator,,conda-forge/mamba_gator,https://github.com/mamba-org/gator,2018-08-02 05:15:23.000000,2021-04-14 07:16:27.000000,2021-03-03 19:38:25.000000,16.0,11.0,33.0,148.0,573.0,2021-03-01 07:42:08.000000,npm@3.0.0-post1,1.0,1351.0,22.0,1.0,1.0,23.0,,,https://anaconda.org/conda-forge/mamba_gator,2021-03-03 20:13:14.248000,4183.0,2.0,,,,,,@mamba-org/gator-lab,BSD-3-Clause,https://www.npmjs.com/package/@mamba-org/gator-lab,515.0,,,,,,,,,
129,Spylon Kernel,Jupyter kernel for scala and spark.,https://github.com/Valassis-Digital-Media/spylon-kernel,,kernels,17,False,Valassis-Digital-Media/spylon-kernel,spylon-kernel,conda-forge/spylon-kernel,https://github.com/Valassis-Digital-Media/spylon-kernel,2016-11-21 02:23:14.000000,2018-10-05 21:02:27.447000,2018-09-20 15:43:57.000000,22.0,15.0,18.0,130.0,188.0,2017-03-05 04:26:44.000000,0.2.0,,4086.0,8.0,56.0,56.0,6.0,https://pypi.org/project/spylon-kernel,2783.0,https://anaconda.org/conda-forge/spylon-kernel,2018-10-05 21:02:27.447000,65158.0,2.0,,,,,,,,,,,,,,,,,,
130,JupyterLab Top Bar,JupyterLab Top Bar extension.,https://github.com/jtpio/jupyterlab-topbar,,lab-extensions,17,True,jtpio/jupyterlab-topbar,,,https://github.com/jtpio/jupyterlab-topbar,2019-01-27 23:43:18.000000,2021-03-30 15:34:47.000000,2021-02-04 21:10:31.000000,7.0,7.0,9.0,87.0,,2021-02-04 21:12:12.000000,0.6.1,,9904.0,2.0,3.0,3.0,3.0,,,,,,2.0,,,,,,jupyterlab-topbar-extension,BSD-3-Clause,https://www.npmjs.com/package/jupyterlab-topbar-extension,9904.0,,,,,,,,,
131,sphinxcontrib.jupyter,A Sphinx Extension for Generating Jupyter Notebooks.,https://github.com/QuantEcon/sphinxcontrib-jupyter,,notebook-tools,17,True,QuantEcon/sphinxcontrib-jupyter,sphinxcontrib-jupyter,,https://github.com/QuantEcon/sphinxcontrib-jupyter,2017-10-12 04:04:05.000000,2021-01-06 00:21:33.000000,2020-06-18 03:28:01.000000,22.0,86.0,93.0,67.0,269.0,2020-06-18 03:30:24.000000,0.5.10,,446.0,17.0,22.0,22.0,13.0,https://pypi.org/project/sphinxcontrib-jupyter,446.0,,,,3.0,,,,,,,BSD-3-Clause,,,,,,,,,,,
132,LTI Authenticator,A JupyterHub authenticator for LTI.,https://github.com/jupyterhub/ltiauthenticator,,hub-auth,17,True,jupyterhub/ltiauthenticator,jupyterhub-ltiauthenticator,,https://github.com/jupyterhub/ltiauthenticator,2017-12-15 02:54:15.000000,2021-04-14 18:33:50.000000,2021-04-13 13:08:23.000000,29.0,7.0,13.0,42.0,84.0,2018-08-01 22:05:38.000000,0.3,,3470.0,1.0,56.0,56.0,8.0,https://pypi.org/project/jupyterhub-ltiauthenticator,3470.0,,,,2.0,,,,,,,BSD-3-Clause,,,,,,,,,,,
133,Native Authenticator,JupyterHub-native user authenticator.,https://github.com/jupyterhub/nativeauthenticator,,hub-auth,17,True,jupyterhub/nativeauthenticator,jupyterhub-nativeauthenticator,,https://github.com/jupyterhub/nativeauthenticator,2018-12-03 17:38:18.000000,2021-03-09 15:38:22.000000,2021-01-31 12:16:42.000000,41.0,20.0,40.0,38.0,262.0,,,,4993.0,,22.0,22.0,16.0,https://pypi.org/project/jupyterhub-nativeauthenticator,4993.0,,,,2.0,,,,,,,BSD-3-Clause,,,,,,,,,,,
134,ipydatawidgets,A set of widgets to help facilitate reuse of large datasets across widgets.,https://github.com/vidartf/ipydatawidgets,,widgets,17,False,vidartf/ipydatawidgets,ipydatawidgets,conda-forge/ipydatawidgets,https://github.com/vidartf/ipydatawidgets,2017-07-31 17:37:26.000000,2021-01-06 10:43:12.012000,2021-01-04 10:18:53.000000,6.0,3.0,5.0,24.0,266.0,,,,30094.0,6.0,278.0,278.0,5.0,https://pypi.org/project/ipydatawidgets,27710.0,https://anaconda.org/conda-forge/ipydatawidgets,2021-01-06 10:43:12.012000,81086.0,3.0,,,,,,,,,,,,,,,,,,
135,JupyterLab Vim,Vim notebook cell bindings for JupyterLab.,https://github.com/jwkvam/jupyterlab-vim,,lab-extensions,16,False,jwkvam/jupyterlab-vim,,,https://github.com/jwkvam/jupyterlab-vim,2017-12-02 21:16:38.000000,2020-06-24 20:08:48.000000,2019-07-16 04:37:36.000000,71.0,50.0,40.0,845.0,60.0,2019-07-16 04:33:54.000000,0.11.0,,854.0,14.0,3.0,3.0,8.0,,,,,,2.0,,,,,,jupyterlab_vim,MIT,https://www.npmjs.com/package/jupyterlab_vim,854.0,,,,,,,,,
136,NBextensions Configurator,A jupyter notebook serverextension providing config interfaces for nbextensions.,https://github.com/Jupyter-contrib/jupyter_nbextensions_configurator,,jupyter-extensions,16,False,jupyter-contrib/jupyter_nbextensions_configurator,jupyter_nbextensions_configurator,,https://github.com/Jupyter-contrib/jupyter_nbextensions_configurator,2016-06-24 22:29:05.000000,2021-01-11 10:02:27.000000,2020-03-01 13:46:17.000000,91.0,46.0,31.0,820.0,488.0,2018-12-29 10:52:13.000000,0.4.1,,202804.0,1.0,,,17.0,https://pypi.org/project/jupyter_nbextensions_configurator,202804.0,,,,3.0,,,,,,,,,,,-8.0,,,,,,,
137,IJava,A Jupyter kernel for executing Java code.,https://github.com/SpencerPark/IJava,,kernels,16,False,SpencerPark/IJava,,,https://github.com/SpencerPark/IJava,2017-10-08 04:42:46.000000,2020-09-28 07:59:11.000000,2019-12-08 22:22:20.000000,122.0,56.0,56.0,629.0,90.0,2019-05-06 03:28:50.000000,1.3.0,46875.0,1378.0,5.0,,,4.0,,,,,,3.0,,,,,,,MIT,,,,,,,,,,,
138,JupyterLab Drawio,A standalone embedding of the FOSS drawio / mxgraph package into jupyterlab.,https://github.com/QuantStack/jupyterlab-drawio,,lab-renderer,16,True,QuantStack/jupyterlab-drawio,,,https://github.com/QuantStack/jupyterlab-drawio,2018-01-31 16:38:30.000000,2021-03-31 07:31:52.000000,2021-03-17 13:11:06.000000,54.0,37.0,19.0,454.0,79.0,,,,6807.0,,4.0,4.0,15.0,,,,,,2.0,,,,,,jupyterlab-drawio,BSD-3-Clause,https://www.npmjs.com/package/jupyterlab-drawio,6807.0,,,,,,,,,
139,F# Kernel,F# for Jupyter Notebooks.,https://github.com/fsprojects/IfSharp,,kernels,16,True,fsprojects/IfSharp,,,https://github.com/fsprojects/IfSharp,2013-12-03 21:25:01.000000,2020-09-10 16:17:07.000000,2020-09-10 16:17:02.000000,68.0,13.0,126.0,425.0,335.0,2020-03-08 20:03:38.000000,3.0.4,5179.0,65.0,15.0,,,27.0,,,,,,3.0,fsprojects/ifsharp,https://hub.docker.com/r/fsprojects/ifsharp,2019-03-26 17:01:42.996172,,527.0,,BSD-3-Clause,,,,,,,,,,,
140,JupyterLab Latex,JupyterLab extension for live editing of LaTeX documents.,https://github.com/jupyterlab/jupyterlab-latex,,lab-renderer,16,True,jupyterlab/jupyterlab-latex,jupyterlab_latex,,https://github.com/jupyterlab/jupyterlab-latex,2017-10-24 02:12:37.000000,2021-02-02 21:32:07.000000,2021-02-02 21:32:06.000000,46.0,42.0,30.0,350.0,322.0,,,,4617.0,,2.0,2.0,17.0,https://pypi.org/project/jupyterlab_latex,1223.0,,,,2.0,,,,,,@jupyterlab/latex,BSD-3-Clause,https://www.npmjs.com/package/@jupyterlab/latex,3394.0,,,,,,,,,
141,IElixir,Jupyter's kernel for Elixir programming language.,https://github.com/pprzetacznik/IElixir,,kernels,16,True,pprzetacznik/IElixir,,,https://github.com/pprzetacznik/IElixir,2015-07-06 11:39:08.000000,2021-03-20 17:48:12.317861,2021-03-20 17:27:38.000000,37.0,9.0,20.0,315.0,282.0,2020-11-15 17:48:03.000000,0.9.21,,3.0,8.0,,,18.0,,,,,,3.0,pprzetacznik/ielixir,https://hub.docker.com/r/pprzetacznik/ielixir,2021-03-20 17:48:12.317861,1.0,213.0,,Apache-2.0,,,,,,,,,ielixir,,
142,Lantern,Data exploration glue.,https://github.com/timkpaine/lantern,,lab-extensions,16,True,timkpaine/lantern,pylantern,,https://github.com/timkpaine/lantern,2017-07-15 03:49:10.000000,2021-02-27 21:52:34.000000,2021-02-27 21:52:33.000000,19.0,9.0,188.0,294.0,495.0,2020-02-02 22:32:28.000000,0.1.6,,148.0,26.0,14.0,14.0,2.0,https://pypi.org/project/pylantern,148.0,,,,2.0,,,,,,,Apache-2.0,,,,,,,,,,,
143,VSCode Jupyter,VS Code Jupyter extension.,https://github.com/microsoft/vscode-jupyter,,notebook-environments,16,False,microsoft/vscode-jupyter,,,https://github.com/microsoft/vscode-jupyter,2020-09-10 23:39:14.000000,2021-04-15 00:04:22.000000,2021-04-14 20:11:23.000000,46.0,920.0,3804.0,253.0,,2021-04-13 16:05:25.000000,2021.5.1,,,10.0,13.0,13.0,227.0,,,,,,3.0,,,,,,,,,,True,,,,,,,,
144,nbinteract,Create interactive webpages from Jupyter Notebooks.,https://github.com/SamLau95/nbinteract,,notebook-sharing,16,True,SamLau95/nbinteract,nbinteract,,https://github.com/SamLau95/nbinteract,2017-08-31 00:16:20.000000,2021-04-11 22:08:22.000000,2021-03-15 00:06:17.000000,22.0,28.0,40.0,191.0,586.0,,,,1433.0,,1.0,1.0,7.0,https://pypi.org/project/nbinteract,1433.0,,,,3.0,,,,,,,BSD-3-Clause,,,,,,,,,,,
145,JupyterLab Go-To-Definition,Navigate to variable's definition with a click in JupyterLab (or with a few key strokes).,https://github.com/krassowski/jupyterlab-go-to-definition,,lab-extensions,16,False,krassowski/jupyterlab-go-to-definition,,,https://github.com/krassowski/jupyterlab-go-to-definition,2018-12-22 01:18:42.000000,2020-03-16 22:19:05.000000,2020-03-16 22:19:04.000000,7.0,9.0,13.0,184.0,88.0,2019-07-05 21:26:30.000000,0.5.0,,7057.0,5.0,10.0,10.0,2.0,,,,,,2.0,,,,,,@krassowski/jupyterlab_go_to_definition,BSD-3-Clause,https://www.npmjs.com/package/@krassowski/jupyterlab_go_to_definition,7057.0,,,,,,,,,
146,JupyterLab Chart Editor,JupyterLab extension for Plotly's react-chart-editor.,https://github.com/plotly/jupyterlab-chart-editor,,lab-renderer,16,False,plotly/jupyterlab-chart-editor,,,https://github.com/plotly/jupyterlab-chart-editor,2018-01-23 18:18:38.000000,2021-03-10 20:57:44.000000,2021-03-10 20:56:11.000000,15.0,11.0,19.0,181.0,71.0,2021-03-10 20:57:44.000000,4.14.3,,4107.0,6.0,3.0,3.0,5.0,,,,,,2.0,,,,,,jupyterlab-chart-editor,,https://www.npmjs.com/package/jupyterlab-chart-editor,4107.0,,,,,,,,,
147,Jupyter Bokeh,An extension for rendering Bokeh content in JupyterLab notebooks.,https://github.com/bokeh/jupyter_bokeh,,lab-extensions,16,True,bokeh/jupyter_bokeh,jupyter-bokeh,,https://github.com/bokeh/jupyter_bokeh,2017-08-14 23:01:29.000000,2021-04-03 23:14:56.000000,2021-04-03 23:14:56.000000,27.0,6.0,67.0,169.0,,,,,61495.0,,,,14.0,https://pypi.org/project/jupyter-bokeh,4480.0,,,,2.0,,,,,,@bokeh/jupyter_bokeh,BSD-3-Clause,https://www.npmjs.com/package/@bokeh/jupyter_bokeh,57015.0,,,,,,,,,
148,ipytest,Pytest in IPython notebooks.,https://github.com/chmp/ipytest,,notebook-tools,16,True,chmp/ipytest,ipytest,,https://github.com/chmp/ipytest,2016-02-07 20:24:41.000000,2020-07-25 11:36:37.000000,2020-07-25 11:36:09.000000,10.0,3.0,36.0,141.0,127.0,,,,16808.0,,96.0,96.0,3.0,https://pypi.org/project/ipytest,16808.0,,,,3.0,,,,,,,MIT,,,,,,,,,,,
149,JupyterLab Spellchecker,Spellchecker for JupyterLab notebook markdown cells and file editor.,https://github.com/jupyterlab-contrib/spellchecker,,lab-extensions,16,True,ijmbarr/jupyterlab_spellchecker,,,https://github.com/jupyterlab-contrib/spellchecker,2018-04-02 07:47:30.000000,2021-04-13 16:44:32.000000,2021-04-13 16:44:32.000000,16.0,7.0,26.0,109.0,93.0,2021-03-19 19:48:47.000000,0.5.2,,4336.0,3.0,1.0,1.0,5.0,,,,,,2.0,,,,,,@ijmbarr/jupyterlab_spellchecker,BSD-3-Clause,https://www.npmjs.com/package/@ijmbarr/jupyterlab_spellchecker,4336.0,,,,,,,,jupyterlab-contrib/spellchecker,
150,nb_conda,Conda environment and package access extension from within Jupyter.,https://github.com/Anaconda-Platform/nb_conda,,jupyter-extensions,16,True,Anaconda-Platform/nb_conda,,conda-forge/nb_conda,https://github.com/Anaconda-Platform/nb_conda,2015-12-09 23:12:58.000000,2021-02-08 11:04:25.512000,2020-09-11 21:06:00.000000,22.0,31.0,28.0,109.0,158.0,,,,4433.0,4.0,,,14.0,,,https://anaconda.org/conda-forge/nb_conda,2021-02-08 11:04:25.512000,252719.0,3.0,,,,,,,BSD-3-Clause,,,,,,,,,,,
151,Rsession Proxy,Jupyter extensions for running an RStudio rsession proxy.,https://github.com/jupyterhub/jupyter-rsession-proxy,,jupyter-extensions,16,True,jupyterhub/jupyter-rsession-proxy,jupyter-rsession-proxy,,https://github.com/jupyterhub/jupyter-rsession-proxy,2016-12-09 06:26:18.000000,2021-04-14 17:03:41.000000,2021-02-10 20:53:07.000000,49.0,22.0,34.0,71.0,182.0,,,,1046.0,,22.0,22.0,16.0,https://pypi.org/project/jupyter-rsession-proxy,1046.0,,,,3.0,,,,,,,BSD-3-Clause,,,,,,,,,,,
152,SystemdSpawner,Spawn JupyterHub single-user notebook servers with systemd.,https://github.com/jupyterhub/systemdspawner,,hub-spawners,16,True,jupyterhub/systemdspawner,jupyterhub-systemdspawner,,https://github.com/jupyterhub/systemdspawner,2016-09-06 07:20:44.000000,2021-02-22 20:44:43.000000,2020-12-07 14:41:33.000000,35.0,22.0,24.0,66.0,144.0,,,,2151.0,,13.0,13.0,15.0,https://pypi.org/project/jupyterhub-systemdspawner,2151.0,,,,3.0,,,,,,,BSD-3-Clause,,,,,,,,,,,
153,JupyterLab IFrame,JupyterLab iframe widget.,https://github.com/timkpaine/jupyterlab_iframe,,lab-extensions,16,True,timkpaine/jupyterlab_iframe,jupyterlab_iframe,,https://github.com/timkpaine/jupyterlab_iframe,2018-03-12 02:34:47.000000,2021-03-23 20:58:41.000000,2021-02-01 03:53:50.000000,11.0,3.0,55.0,66.0,,2021-01-16 23:58:04.000000,0.3.0,,2882.0,10.0,3.0,3.0,3.0,https://pypi.org/project/jupyterlab_iframe,669.0,,,,2.0,,,,,,jupyterlab_iframe,Apache-2.0,https://www.npmjs.com/package/jupyterlab_iframe,2213.0,,,,,,,,,
154,niwidgets,Neuroimaging widgets for jupyter notebooks.,https://github.com/nipy/niwidgets,,widgets,16,False,nipy/niwidgets,niwidgets,,https://github.com/nipy/niwidgets,2017-09-11 22:20:27.000000,2021-03-29 19:20:15.000000,2020-03-24 14:27:42.000000,31.0,16.0,17.0,63.0,242.0,,,,320.0,,22.0,22.0,16.0,https://pypi.org/project/niwidgets,320.0,,,,3.0,,,,,,,Apache-2.0,,,,,,,,,,,
155,mkdocs-jupyter,Use Jupyter Notebook in mkdocs.,https://github.com/danielfrg/mkdocs-jupyter,,notebook-sharing,16,True,danielfrg/mkdocs-jupyter,mkdocs-jupyter,,https://github.com/danielfrg/mkdocs-jupyter,2019-12-18 02:11:34.000000,2021-04-15 14:02:11.000000,2021-03-31 16:53:08.000000,6.0,4.0,16.0,45.0,85.0,,,,3859.0,,88.0,88.0,5.0,https://pypi.org/project/mkdocs-jupyter,3859.0,,,,3.0,,,,,,,Apache-2.0,,,,,,,,,,,
156,jupyter-archive,"A Jupyter/Jupyterlab extension to make, download and extract archive files.",https://github.com/jupyterlab-contrib/jupyter-archive,,jupyter-extensions,16,True,jupyterlab-contrib/jupyter-archive,,conda-forge/jupyter-archive,https://github.com/jupyterlab-contrib/jupyter-archive,2019-07-25 17:15:19.000000,2021-03-21 14:26:43.000000,2021-02-07 16:28:23.000000,5.0,2.0,23.0,36.0,162.0,2021-01-03 10:46:26.000000,3.0.0-post1,3251.0,870.0,15.0,,,6.0,,,https://anaconda.org/conda-forge/jupyter-archive,2021-01-03 14:04:18.363000,12433.0,3.0,,,,,,,BSD-3-Clause,,,,,,,,,,,
157,SudoSpawner,Spawn JupyterHub single-user servers with sudo.,https://github.com/jupyterhub/sudospawner,,hub-spawners,16,True,jupyterhub/sudospawner,sudospawner,,https://github.com/jupyterhub/sudospawner,2014-11-24 23:21:36.000000,2021-04-15 12:32:24.000000,2021-04-15 12:32:23.000000,30.0,13.0,19.0,34.0,112.0,,,,1652.0,,32.0,32.0,14.0,https://pypi.org/project/sudospawner,1652.0,,,,3.0,,,,,,,BSD-3-Clause,,,,,,,,,,,
158,First Use Authenticator,JupyterHub Authenticator that lets users set passwords when they first log in.,https://github.com/jupyterhub/firstuseauthenticator,,hub-auth,16,True,jupyterhub/firstuseauthenticator,jupyterhub-firstuseauthenticator,,https://github.com/jupyterhub/firstuseauthenticator,2016-10-25 03:09:14.000000,2020-10-28 21:57:40.000000,2020-10-28 21:57:33.000000,20.0,3.0,14.0,34.0,73.0,2019-01-24 17:18:45.000000,0.12,,5339.0,2.0,43.0,43.0,11.0,https://pypi.org/project/jupyterhub-firstuseauthenticator,5339.0,,,,2.0,,,,,,,BSD-3-Clause,,,,,,,,,,,
159,ipyregulartable,"High performance, editable, stylable datagrids in jupyter and jupyterlab.",https://github.com/jpmorganchase/ipyregulartable,,widgets,16,True,jpmorganchase/ipyregulartable,ipyregulartable,,https://github.com/jpmorganchase/ipyregulartable,2020-06-15 21:45:08.000000,2021-03-18 22:22:43.000000,2021-03-18 22:22:39.000000,6.0,8.0,13.0,28.0,,,,,155570.0,5.0,4.0,4.0,4.0,https://pypi.org/project/ipyregulartable,157.0,,,,3.0,,,,,,@jupyter-widgets/jupyterlab-manager,Apache-2.0,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-manager,155413.0,,-8.0,,,,,,,
160,ipyscales,A widget library for scales.,https://github.com/vidartf/ipyscales,,widgets,16,False,vidartf/ipyscales,ipyscales,conda-forge/ipyscales,https://github.com/vidartf/ipyscales,2017-08-24 20:16:19.000000,2021-01-06 10:53:16.793000,2021-01-05 12:56:43.000000,3.0,,4.0,12.0,172.0,,,,1614.0,7.0,45.0,45.0,4.0,https://pypi.org/project/ipyscales,218.0,https://anaconda.org/conda-forge/ipyscales,2021-01-06 10:53:16.793000,47496.0,3.0,,,,,,,BSD-3-Clause,,,,,,,,,,,
161,geonotebook,A Jupyter notebook extension for geospatial visualization and analysis.,https://github.com/OpenGeoscience/geonotebook,,widgets,15,False,OpenGeoscience/geonotebook,,,https://github.com/OpenGeoscience/geonotebook,2016-07-26 19:48:45.000000,2019-01-21 18:59:02.250643,2019-01-21 15:53:00.000000,136.0,37.0,46.0,1019.0,647.0,,,,2302.0,,,,9.0,,,,,,3.0,geonotebook/geonotebook,https://hub.docker.com/r/geonotebook/geonotebook,2019-01-21 18:59:02.250643,5.0,131235.0,,Apache-2.0,,,,,,,,,,,
162,clojupyter,a Jupyter kernel for Clojure.,https://github.com/clojupyter/clojupyter,,kernels,15,True,clojupyter/clojupyter,,simplect/clojupyter,https://github.com/clojupyter/clojupyter,2014-05-09 07:09:06.000000,2021-01-25 02:00:25.000000,2021-01-25 02:00:24.000000,73.0,16.0,68.0,680.0,259.0,,,,102.0,7.0,,,23.0,,,https://anaconda.org/simplect/clojupyter,2020-03-02 14:14:22.302000,2082.0,3.0,simplect/clojupyter,https://hub.docker.com/r/simplect/clojupyter,2019-04-25 08:25:07.304303,,275.0,,MIT,,,,,,,,,,,
163,jupyter-tensorboard,Start Tensorboard in Jupyter Notebook.,https://github.com/lspvic/jupyter_tensorboard,,jupyter-extensions,15,False,lspvic/jupyter_tensorboard,jupyter-tensorboard,,https://github.com/lspvic/jupyter_tensorboard,2017-08-22 08:05:13.000000,2021-02-25 23:36:10.000000,2020-02-16 06:42:48.000000,66.0,38.0,27.0,450.0,69.0,,,,4342.0,,,,4.0,https://pypi.org/project/jupyter-tensorboard,4342.0,,,,3.0,,,,,,,MIT,,,,,,,,,,,
164,GPU Dashboards,A JupyterLab extension for displaying dashboards of GPU usage.,https://github.com/rapidsai/jupyterlab-nvdashboard,,lab-extensions,15,True,rapidsai/jupyterlab-nvdashboard,jupyterlab-nvdashboard,,https://github.com/rapidsai/jupyterlab-nvdashboard,2019-08-12 15:22:10.000000,2021-04-14 19:49:30.000000,2021-04-14 18:51:30.000000,40.0,23.0,26.0,389.0,,,,,16201.0,,,,13.0,https://pypi.org/project/jupyterlab-nvdashboard,1619.0,,,,3.0,,,,,,jupyterlab-nvdashboard,BSD-3-Clause,https://www.npmjs.com/package/jupyterlab-nvdashboard,14582.0,,,,,,,,,
165,nbgather,Spit shine for Jupyter notebooks.,https://github.com/microsoft/gather,,lab-extensions,15,False,microsoft/gather,,,https://github.com/microsoft/gather,2018-10-08 23:32:10.000000,2021-03-30 20:49:47.000000,2020-02-14 15:11:45.000000,26.0,9.0,16.0,368.0,343.0,,,,169.0,,,,12.0,,,,,,3.0,,,,,,nbgather,MIT,https://www.npmjs.com/package/nbgather,169.0,,,,,,,,,
166,JupyterLab SQL,SQL GUI for JupyterLab.,https://github.com/pbugnion/jupyterlab-sql,,lab-extensions,15,False,pbugnion/jupyterlab-sql,jupyterlab_sql,,https://github.com/pbugnion/jupyterlab-sql,2019-02-01 09:37:05.000000,2021-03-31 10:19:22.000000,2020-01-04 12:02:35.000000,37.0,37.0,37.0,338.0,634.0,,,,1975.0,,,,2.0,https://pypi.org/project/jupyterlab_sql,1975.0,,,,3.0,,,,,,,MIT,,,,,,,,,,,
167,treon,Easy to use test framework for Jupyter Notebooks.,https://github.com/ReviewNB/treon,,notebook-tools,15,True,ReviewNB/treon,treon,,https://github.com/ReviewNB/treon,2019-03-29 15:02:35.000000,2020-10-08 09:00:07.000000,2020-10-08 09:00:06.000000,17.0,2.0,9.0,259.0,56.0,,,,2738.0,,28.0,28.0,4.0,https://pypi.org/project/treon,2738.0,,,,3.0,,,,,,,MIT,,,,,,,,,,,
168,blackcellmagic,IPython magic command to format python code in cell using black.,https://github.com/csurfer/blackcellmagic,,magic,15,False,csurfer/blackcellmagic,blackcellmagic,,https://github.com/csurfer/blackcellmagic,2018-04-25 14:27:26.000000,2020-08-07 13:12:52.000000,2019-04-11 00:12:09.000000,8.0,3.0,5.0,254.0,16.0,,,,3584.0,,110.0,110.0,3.0,https://pypi.org/project/blackcellmagic,3584.0,,,,2.0,,,,,,,MIT,,,,,,,,,,,
169,JupyterLab Tensorboard,Tensorboard extension for jupyterlab.,https://github.com/chaoleili/jupyterlab_tensorboard,,lab-extensions,15,True,chaoleili/jupyterlab_tensorboard,,,https://github.com/chaoleili/jupyterlab_tensorboard,2018-08-14 12:36:26.000000,2021-02-24 06:31:50.000000,2021-02-24 06:31:50.000000,26.0,16.0,8.0,253.0,31.0,,,,5595.0,,2.0,2.0,6.0,,,,,,3.0,,,,,,jupyterlab_tensorboard,MIT,https://www.npmjs.com/package/jupyterlab_tensorboard,5595.0,,,,,,,,,
170,nbQA,Run any standard Python code quality tool on a Jupyter Notebook.,https://github.com/nbQA-dev/nbQA,,notebook-tools,15,True,nbQA-dev/nbQA,nbqa,,https://github.com/nbQA-dev/nbQA,2020-07-11 15:30:54.000000,2021-04-12 16:44:15.000000,2021-04-07 10:55:33.000000,12.0,25.0,174.0,210.0,465.0,,,,4234.0,,,,11.0,https://pypi.org/project/nbqa,4234.0,,,,3.0,,,,,,,MIT,,,,,,,,,,,
171,gpu-jupyter,Leverage the flexibility of Jupyterlab through the power of your NVIDIA GPU to run your code from Tensorflow and..,https://github.com/iot-salzburg/gpu-jupyter,,notebook-environments,15,True,iot-salzburg/gpu-jupyter,,,https://github.com/iot-salzburg/gpu-jupyter,2019-11-12 20:10:23.000000,2021-04-15 11:29:39.000000,2021-04-13 13:48:51.000000,70.0,5.0,36.0,195.0,191.0,2021-04-08 06:54:08.000000,1.4_cuda-11.0_ubuntu-18.04,,,5.0,,,9.0,,,,,,3.0,,,,,,,Apache-2.0,,,,,,,,,,,
172,JupyterLab Data Explorer,First class datasets in JupyterLab.,https://github.com/jupyterlab/jupyterlab-data-explorer,,lab-extensions,15,True,jupyterlab/jupyterlab-data-explorer,,,https://github.com/jupyterlab/jupyterlab-data-explorer,2019-01-03 21:57:42.000000,2020-05-24 13:16:18.000000,2020-05-24 13:16:16.000000,28.0,52.0,34.0,148.0,426.0,,,,195.0,,10.0,10.0,9.0,,,,,,3.0,,,,,,@jupyterlab/dataregistry-extension,BSD-3-Clause,https://www.npmjs.com/package/@jupyterlab/dataregistry-extension,195.0,,,,,,,,,
173,jupyterlab-celltags,A JupyterLab extension for notebook cell tags.,https://github.com/jupyterlab/jupyterlab-celltags,,lab-extensions,15,True,jupyterlab/jupyterlab-celltags,,,https://github.com/jupyterlab/jupyterlab-celltags,2018-06-18 22:02:23.000000,2020-04-29 18:27:31.000000,2020-04-29 18:26:29.000000,23.0,11.0,7.0,109.0,441.0,,,,,,204.0,204.0,10.0,,,,,,3.0,,,,,,,BSD-3-Clause,,,,2.0,,,,,,,
174,JupyterLab Spreadsheet,"JupyterLab plugin for viewing spreadsheets, such as Excel .xls/.xlsx workbooks and OpenOffice .ods files.",https://github.com/quigleyj97/jupyterlab-spreadsheet,,lab-renderer,15,True,quigleyj97/jupyterlab-spreadsheet,,,https://github.com/quigleyj97/jupyterlab-spreadsheet,2018-10-13 22:51:03.000000,2021-02-02 18:01:04.000000,2021-02-02 03:01:26.000000,9.0,6.0,13.0,104.0,,2021-02-02 03:03:28.000000,0.4.0,,4350.0,4.0,,,4.0,,,,,,3.0,,,,,,jupyterlab-spreadsheet,BSD-3-Clause,https://www.npmjs.com/package/jupyterlab-spreadsheet,4350.0,,,,,,,,,
175,nbzip,Zips and downloads all the contents of a jupyter notebook.,https://github.com/data-8/nbzip,,jupyter-extensions,15,False,data-8/nbzip,nbzip,,https://github.com/data-8/nbzip,2017-09-30 17:32:31.000000,2019-11-22 08:47:26.000000,2019-11-22 08:47:25.000000,15.0,9.0,5.0,67.0,43.0,,,,1100.0,,182.0,182.0,6.0,https://pypi.org/project/nbzip,1100.0,,,,3.0,,,,,,,Apache-2.0,,,,,,,,,,,
