,name,description,homepage,resource,category,projectrank,show,github_id,pypi_id,conda_id,github_url,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,license,npm_url,npm_monthly_downloads,new_addition,trending,go_id,cran_id,updated_github_id,pypi,gem_id,hex_id,bitbucket_id
93,itkwidgets,"Interactive Jupyter widgets to visualize images, point sets, and meshes in 2D and 3D.",https://github.com/InsightSoftwareConsortium/itkwidgets,,widgets,19,True,InsightSoftwareConsortium/itkwidgets,itkwidgets,,https://github.com/InsightSoftwareConsortium/itkwidgets,2018-02-15 01:43:39.000000,2021-04-20 22:06:52.000000,2021-04-18 02:40:40.000000,46.0,69.0,94.0,352.0,834.0,2020-08-06 14:42:28.000000,0.32.0,50.0,11187.0,12.0,,,18.0,https://pypi.org/project/itkwidgets,8851.0,,,,3.0,,,,,,itkwidgets,Apache-2.0,https://www.npmjs.com/package/itkwidgets,2333.0,,,,,,,,,
94,JupyterLab Templates,Support for jupyter notebook templates in jupyterlab.,https://github.com/jpmorganchase/jupyterlab_templates,,lab-extensions,19,True,jpmorganchase/jupyterlab_templates,jupyterlab_templates,,https://github.com/jpmorganchase/jupyterlab_templates,2018-03-17 21:38:11.000000,2021-03-29 01:56:53.000000,2021-03-29 01:56:50.000000,37.0,6.0,66.0,229.0,,2021-03-28 03:19:03.000000,0.3.1,,9091.0,13.0,4.0,4.0,12.0,https://pypi.org/project/jupyterlab_templates,4281.0,,,,2.0,,,,,,jupyterlab_templates,Apache-2.0,https://www.npmjs.com/package/jupyterlab_templates,4810.0,,,,,,,,,
95,jupyter-console,Jupyter Terminal Console.,https://github.com/jupyter/jupyter_console,,others,19,False,jupyter/jupyter_console,jupyter-console,,https://github.com/jupyter/jupyter_console,2015-04-09 06:58:55.000000,2021-03-24 00:04:48.000000,2021-03-24 00:04:45.000000,115.0,48.0,78.0,163.0,560.0,,,,7206040.0,,,,54.0,https://pypi.org/project/jupyter-console,7206040.0,,,,3.0,,,,,,,,,,,,,,,,,,
96,BatchSpawner,Custom Spawner for Jupyterhub to start servers in batch scheduled systems.,https://github.com/jupyterhub/batchspawner,,hub-spawners,19,True,jupyterhub/batchspawner,batchspawner,,https://github.com/jupyterhub/batchspawner,2015-10-27 03:53:10.000000,2021-04-17 13:45:42.000000,2021-04-07 15:18:12.000000,87.0,39.0,69.0,115.0,315.0,2021-04-07 15:14:35.000000,1.1.0,,703.0,9.0,8.0,8.0,38.0,https://pypi.org/project/batchspawner,703.0,,,,2.0,,,,,,,BSD-3-Clause,,,,,,,,,,,
97,BinderHub,"Run your code in the cloud, with technology so advanced, it feels like magic!.",https://github.com/jupyterhub/binderhub,,notebook-sharing,18,True,jupyterhub/binderhub,,,https://github.com/jupyterhub/binderhub,2017-04-26 00:28:26.000000,2021-04-22 08:47:27.000000,2021-04-07 09:08:05.000000,272.0,240.0,332.0,1879.0,2288.0,,,,,1.0,5.0,5.0,72.0,,,,,,3.0,,,,,,,BSD-3-Clause,,,,,,,,binderhub,,,
98,almond,A Scala kernel for Jupyter.,https://github.com/almond-sh/almond,,kernels,18,True,almond-sh/almond,,,https://github.com/almond-sh/almond,2015-03-10 22:48:50.000000,2021-04-22 07:55:04.000000,2021-04-22 07:55:04.000000,195.0,90.0,187.0,1370.0,945.0,,,1100.0,136.0,37.0,,,33.0,,,,,,2.0,almondsh/almond,https://hub.docker.com/r/almondsh/almond,2021-04-01 10:48:08.962440,6.0,7484.0,,BSD-3-Clause,,,,,,,,,,,
99,gmaps,Google maps for Jupyter notebooks.,https://github.com/pbugnion/gmaps,,widgets,18,False,pbugnion/gmaps,gmaps,conda-forge/gmaps,https://github.com/pbugnion/gmaps,2014-12-01 09:12:06.000000,2020-10-13 07:09:18.000000,2019-07-22 06:22:45.000000,141.0,61.0,135.0,710.0,1380.0,2016-01-02 19:06:03.000000,0.2,,17753.0,20.0,1.0,1.0,16.0,https://pypi.org/project/gmaps,10712.0,https://anaconda.org/conda-forge/gmaps,2019-08-02 11:56:50.940000,219440.0,3.0,,,,,,jupyter-gmaps,BSD-3-Clause,https://www.npmjs.com/package/jupyter-gmaps,2373.0,,,,,,,,,
100,IRuby,Official gem repository: Ruby kernel for Jupyter/IPython Notebook.,https://github.com/SciRuby/iruby,,kernels,18,True,SciRuby/iruby,,,https://github.com/SciRuby/iruby,2015-03-03 18:05:50.000000,2021-04-09 16:47:49.000000,2021-03-25 06:28:42.000000,5.0,43.0,128.0,611.0,627.0,2019-09-08 08:27:43.000000,0.4.0,14.0,10.0,3.0,140.0,140.0,42.0,,,,,,2.0,rubydata/datascience-notebook,https://hub.docker.com/r/rubydata/datascience-notebook,2021-03-04 04:58:11.064228,,789.0,,MIT,,,,,,,,,iruby,,
101,Code Formatter,A universal code formatter for JupyterLab.,https://github.com/ryantam626/jupyterlab_code_formatter,,lab-extensions,18,True,ryantam626/jupyterlab_code_formatter,jupyterlab_code_formatter,,https://github.com/ryantam626/jupyterlab_code_formatter,2018-08-12 20:50:17.000000,2021-04-02 15:15:15.000000,2021-04-02 15:15:07.000000,34.0,12.0,113.0,424.0,353.0,,,,25807.0,,,,30.0,https://pypi.org/project/jupyterlab_code_formatter,13652.0,,,,2.0,,,,,,@ryantam626/jupyterlab_code_formatter,MIT,https://www.npmjs.com/package/@ryantam626/jupyterlab_code_formatter,12155.0,,,,,,,,,
102,Octave Kernel,An Octave kernel for IPython.,https://github.com/Calysto/octave_kernel,,kernels,18,True,calysto/octave_kernel,octave_kernel,,https://github.com/Calysto/octave_kernel,2014-07-31 01:59:06.000000,2020-05-23 09:47:50.000000,2020-05-23 09:47:43.000000,53.0,26.0,129.0,370.0,347.0,2017-10-09 17:56:29.000000,0.28.0,,11390.0,2.0,,,16.0,https://pypi.org/project/octave_kernel,11390.0,,,,2.0,,,,,,,BSD-3-Clause,,,,,,,,,,,
103,Kernel Gateway,Jupyter Kernel Gateway.,https://github.com/jupyter/kernel_gateway,,kernels,18,False,jupyter/kernel_gateway,jupyter-kernel-gateway,,https://github.com/jupyter/kernel_gateway,2015-09-21 15:34:11.000000,2021-04-21 22:07:30.000000,2021-04-21 22:07:30.000000,102.0,14.0,153.0,345.0,552.0,2021-04-19 20:13:02.000000,2.5.0,79.0,8086.0,8.0,,,42.0,https://pypi.org/project/jupyter-kernel-gateway,8084.0,,,,2.0,,,,,,,,,,,,,,,,,,
104,JupyterLab Google Drive,Cloud storage for JupyterLab using Google Drive.,https://github.com/jupyterlab/jupyterlab-google-drive,,lab-extensions,18,True,jupyterlab/jupyterlab-google-drive,,,https://github.com/jupyterlab/jupyterlab-google-drive,2016-12-17 01:40:45.000000,2021-03-30 15:29:38.000000,2020-06-22 15:55:30.000000,62.0,27.0,65.0,338.0,511.0,2018-02-05 18:54:22.000000,0.11.1,,4445.0,12.0,2.0,2.0,13.0,,,,,,2.0,,,,,,@jupyterlab/google-drive,BSD-3-Clause,https://www.npmjs.com/package/@jupyterlab/google-drive,4445.0,,,,,,,,,
105,vega,IPython/Jupyter notebook module for Vega and Vega-Lite.,https://github.com/vega/ipyvega,,widgets,18,True,vega/ipyvega,vega,conda-forge/vega,https://github.com/vega/ipyvega,2015-08-04 03:22:47.000000,2021-04-02 09:23:26.000000,2021-04-02 09:23:25.000000,41.0,8.0,79.0,300.0,492.0,,,,25203.0,25.0,,,9.0,https://pypi.org/project/vega,18150.0,https://anaconda.org/conda-forge/vega,2020-12-10 15:03:57.175000,409101.0,3.0,,,,,,,BSD-3-Clause,,,,,,,,,,,
106,JupyterLab GitHub,GitHub integration for JupyterLab.,https://github.com/jupyterlab/jupyterlab-github,,lab-extensions,18,False,jupyterlab/jupyterlab-github,jupyterlab-github,,https://github.com/jupyterlab/jupyterlab-github,2017-10-15 17:18:11.000000,2021-02-26 16:38:32.000000,2020-03-04 03:38:48.000000,71.0,23.0,34.0,281.0,192.0,2018-04-23 05:09:22.000000,0.7.1,,3437.0,5.0,2.0,2.0,12.0,https://pypi.org/project/jupyterlab-github,775.0,,,,2.0,,,,,,@jupyterlab/github,BSD-3-Clause,https://www.npmjs.com/package/@jupyterlab/github,2662.0,,,,,,,,,
107,tributary,Streaming reactive and dataflow graphs in Python.,https://github.com/timkpaine/tributary,,widgets,18,True,timkpaine/tributary,tributary,conda-forge/tributary,https://github.com/timkpaine/tributary,2018-09-08 02:58:57.000000,2021-04-21 02:18:31.000000,2021-03-23 03:29:09.000000,23.0,10.0,66.0,238.0,,2021-02-27 04:59:39.000000,0.1.5,,1064.0,12.0,14.0,14.0,6.0,https://pypi.org/project/tributary,170.0,https://anaconda.org/conda-forge/tributary,2020-10-15 18:24:08.479000,8949.0,3.0,,,,,,,Apache-2.0,,,,,,,,,,,
108,dask-labextension,JupyterLab extension for Dask.,https://github.com/dask/dask-labextension,,lab-extensions,18,True,dask/dask-labextension,dask-labextension,conda-forge/dask-labextension,https://github.com/dask/dask-labextension,2016-09-26 19:01:37.000000,2021-04-05 15:36:10.000000,2021-04-05 15:36:03.000000,36.0,27.0,76.0,215.0,,2021-01-13 01:08:46.000000,5.0.0,,32442.0,13.0,,,17.0,https://pypi.org/project/dask-labextension,5233.0,https://anaconda.org/conda-forge/dask-labextension,2021-03-03 15:52:21.078000,250322.0,2.0,,,,,,dask-labextension,BSD-3-Clause,https://www.npmjs.com/package/dask-labextension,15831.0,,,,,,,,,
109,scrapbook,A library for recording and reading data in notebooks.,https://github.com/nteract/scrapbook,,notebook-sharing,18,True,nteract/scrapbook,nteract-scrapbook,,https://github.com/nteract/scrapbook,2018-10-22 04:17:04.000000,2021-03-16 05:27:29.000000,2021-03-16 05:27:29.000000,22.0,24.0,22.0,211.0,,,,,67390.0,,27.0,27.0,11.0,https://pypi.org/project/nteract-scrapbook,67390.0,,,,3.0,,,,,,,BSD-3-Clause,,,,,,,,,,,
110,OCaml Kernel,An OCaml kernel for Jupyter (IPython) notebook.,https://github.com/akabe/ocaml-jupyter,,kernels,18,True,akabe/ocaml-jupyter,,,https://github.com/akabe/ocaml-jupyter,2017-07-14 14:15:05.000000,2021-03-28 05:36:45.000000,2021-03-28 05:32:11.000000,25.0,3.0,63.0,184.0,314.0,2021-03-28 05:43:45.000000,2.7.4,43991.0,977.0,26.0,,,16.0,,,,,,2.0,,,,,,,MIT,,,,,,,,,,,
111,JupyterLab SideCar,A sidecar output widget for JupyterLab.,https://github.com/jupyter-widgets/jupyterlab-sidecar,,lab-extensions,18,True,jupyter-widgets/jupyterlab-sidecar,sidecar,,https://github.com/jupyter-widgets/jupyterlab-sidecar,2018-03-26 09:23:58.000000,2021-03-21 14:29:54.000000,2021-03-11 01:31:03.000000,32.0,18.0,10.0,173.0,49.0,2021-03-11 01:34:17.000000,0.5.1,,4541.0,1.0,3.0,3.0,11.0,https://pypi.org/project/sidecar,2233.0,,,,2.0,,,,,,@jupyter-widgets/jupyterlab-sidecar,BSD-3-Clause,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-sidecar,2308.0,,,,,,,,,
112,JupyterLab System Monitor,JupyterLab extension to display system metrics.,https://github.com/jtpio/jupyterlab-system-monitor,,lab-extensions,18,True,jtpio/jupyterlab-system-monitor,,,https://github.com/jtpio/jupyterlab-system-monitor,2019-07-13 12:31:51.000000,2021-04-20 09:50:58.000000,2021-04-20 09:50:56.000000,19.0,11.0,16.0,170.0,,2021-02-04 22:39:49.000000,0.8.0,,9813.0,2.0,4.0,4.0,5.0,,,,,,2.0,,,,,,jupyterlab-system-monitor,BSD-3-Clause,https://www.npmjs.com/package/jupyterlab-system-monitor,9813.0,,,,,,,,,
113,SAS Kernel,A Jupyter kernel for SAS. This opens up all the data manipulation and analytics capabilities of your SAS system within..,https://github.com/sassoftware/sas_kernel,,kernels,18,True,sassoftware/sas_kernel,sas_kernel,,https://github.com/sassoftware/sas_kernel,2016-04-01 16:19:50.000000,2021-04-14 19:00:42.000000,2021-04-14 19:00:34.000000,67.0,5.0,48.0,165.0,213.0,2021-04-01 19:19:54.000000,2.4.4,,1063.0,11.0,,,7.0,https://pypi.org/project/sas_kernel,1063.0,,,,2.0,,,,,,,Apache-2.0,,,,2.0,,,,,,,
114,gator,Conda environment and package management extension from within Jupyter.,https://github.com/mamba-org/gator,,jupyter-extensions,18,True,mamba-org/gator,,conda-forge/mamba_gator,https://github.com/mamba-org/gator,2018-08-02 05:15:23.000000,2021-04-20 04:55:51.000000,2021-04-20 04:55:51.000000,16.0,12.0,33.0,148.0,581.0,2021-04-18 11:36:06.000000,5.1.0,1.0,1356.0,23.0,1.0,1.0,24.0,,,https://anaconda.org/conda-forge/mamba_gator,2021-04-18 12:55:39.732000,4408.0,2.0,,,,,,@mamba-org/gator-lab,BSD-3-Clause,https://www.npmjs.com/package/@mamba-org/gator-lab,475.0,,,,,,,,,
115,ipyvue,Jupyter widgets base for Vue libraries.,https://github.com/mariobuikhuizen/ipyvue,,widgets,18,True,mariobuikhuizen/ipyvue,ipyvue,conda-forge/ipyvue,https://github.com/mariobuikhuizen/ipyvue,2019-08-11 10:10:05.000000,2021-03-30 22:08:44.000000,2021-01-12 14:56:07.000000,7.0,1.0,1.0,26.0,64.0,2021-01-15 09:49:03.000000,1.5.0,,22618.0,15.0,16.0,16.0,2.0,https://pypi.org/project/ipyvue,21462.0,https://anaconda.org/conda-forge/ipyvue,2021-01-13 12:18:25.912000,23123.0,3.0,,,,,,,MIT,,,,,,,,,,,
116,ipydagred3,ipywidgets library for drawing directed acyclic graphs in jupyterlab using dagre-d3.,https://github.com/timkpaine/ipydagred3,,widgets,18,False,timkpaine/ipydagred3,ipydagred3,,https://github.com/timkpaine/ipydagred3,2020-02-29 23:01:15.000000,2021-04-01 00:36:23.000000,2021-04-01 00:36:18.000000,5.0,5.0,13.0,23.0,,2020-12-31 23:04:43.000000,0.3.0,,152976.0,9.0,7.0,7.0,3.0,https://pypi.org/project/ipydagred3,642.0,,,,3.0,,,,,,@jupyter-widgets/jupyterlab-manager,Apache-2.0,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-manager,152334.0,,,,,,,,,
117,pyforest,pyforest - feel the bliss of automated imports.,https://github.com/8080labs/pyforest,,jupyter-extensions,17,True,8080labs/pyforest,pyforest,,https://github.com/8080labs/pyforest,2019-08-12 07:35:46.000000,2020-08-24 06:43:31.000000,2020-08-18 05:47:40.000000,163.0,7.0,11.0,852.0,183.0,2019-09-02 14:01:33.000000,0.1.2,,4678.0,1.0,,,13.0,https://pypi.org/project/pyforest,4678.0,,,,2.0,,,,,,,MIT,,,,,,,,,,,
118,Ansible Kernel,Jupyter Notebook Kernel for running Ansible Tasks and Playbooks.,https://github.com/ansible/ansible-jupyter-kernel,,kernels,17,True,ansible/ansible-jupyter-kernel,ansible-kernel,conda-forge/ansible-kernel,https://github.com/ansible/ansible-jupyter-kernel,2018-06-26 14:28:02.000000,2021-03-05 18:39:25.000000,2021-03-05 18:39:24.000000,45.0,12.0,29.0,463.0,208.0,,,,2672.0,1.0,7.0,7.0,9.0,https://pypi.org/project/ansible-kernel,421.0,https://anaconda.org/conda-forge/ansible-kernel,2020-01-14 12:34:24.230000,6607.0,3.0,benthomasson/ansible-jupyter-kernel,https://hub.docker.com/r/benthomasson/ansible-jupyter-kernel,2018-12-12 18:42:31.528778,2.0,66345.0,,Apache-2.0,,,,,,,,,,,
119,pivottablejs,"Dragndrop Pivot Tables and Charts for Jupyter/IPython Notebook, care of PivotTable.js.",https://github.com/nicolaskruchten/jupyter_pivottablejs,,widgets,17,False,nicolaskruchten/jupyter_pivottablejs,pivottablejs,,https://github.com/nicolaskruchten/jupyter_pivottablejs,2015-09-09 13:39:18.000000,2018-12-04 14:43:26.000000,2018-12-04 14:43:25.000000,58.0,16.0,37.0,432.0,32.0,2018-01-15 18:11:51.000000,0.9.0,,7616.0,8.0,153.0,153.0,3.0,https://pypi.org/project/pivottablejs,7616.0,,,,3.0,,,,,,,,,,,,,,,,,,
120,Enterprise Gateway,"A lightweight, multi-tenant, scalable and secure gateway that enables Jupyter Notebooks to share resources across..",https://github.com/jupyter/enterprise_gateway,,kernels,17,False,jupyter/enterprise_gateway,jupyter_enterprise_gateway,,https://github.com/jupyter/enterprise_gateway,2017-04-21 16:05:14.000000,2021-04-21 21:48:45.000000,2021-04-16 20:13:50.000000,135.0,79.0,384.0,419.0,1082.0,2021-02-16 22:52:25.000000,2.5.0,9210.0,1062.0,26.0,,,78.0,https://pypi.org/project/jupyter_enterprise_gateway,843.0,,,,3.0,,,,,,,,,,,,,,,,,,
121,GPU Dashboards,A JupyterLab extension for displaying dashboards of GPU usage.,https://github.com/rapidsai/jupyterlab-nvdashboard,,lab-extensions,17,True,rapidsai/jupyterlab-nvdashboard,jupyterlab-nvdashboard,,https://github.com/rapidsai/jupyterlab-nvdashboard,2019-08-12 15:22:10.000000,2021-04-20 14:00:14.000000,2021-04-19 15:59:52.000000,40.0,23.0,26.0,390.0,,2021-04-19 15:00:31.000000,0.5.0,,17877.0,1.0,,,13.0,https://pypi.org/project/jupyterlab-nvdashboard,1773.0,,,,2.0,,,,,,jupyterlab-nvdashboard,BSD-3-Clause,https://www.npmjs.com/package/jupyterlab-nvdashboard,16104.0,,,,,,,,,
122,nb_conda_kernels,Package for managing conda environment-based kernels inside of Jupyter.,https://github.com/Anaconda-Platform/nb_conda_kernels,,kernels,17,True,Anaconda-Platform/nb_conda_kernels,,conda-forge/nb_conda_kernels,https://github.com/Anaconda-Platform/nb_conda_kernels,2015-12-10 16:11:42.000000,2021-01-30 00:58:02.504000,2020-11-30 15:55:07.000000,50.0,24.0,95.0,369.0,335.0,2020-09-05 22:35:32.000000,2.3.0,,7052.0,11.0,,,14.0,,,https://anaconda.org/conda-forge/nb_conda_kernels,2021-01-30 00:58:02.504000,409021.0,3.0,,,,,,,BSD-3-Clause,,,,,,,,,,,
123,commuter,Notebook sharing hub.,https://github.com/nteract/commuter,,notebook-sharing,17,True,nteract/commuter,,,https://github.com/nteract/commuter,2017-01-03 22:23:32.000000,2021-04-19 16:32:19.000000,2021-04-19 16:32:11.000000,59.0,47.0,38.0,357.0,616.0,,,,482.0,,3.0,3.0,27.0,,,,,,3.0,,,,,,@nteract/commuter,BSD-3-Clause,https://www.npmjs.com/package/@nteract/commuter,482.0,,,,,,,,,
124,ThebeLab,ThebeLab: turning static HTML pages into live documents.,https://github.com/executablebooks/thebe,,notebook-sharing,17,True,executablebooks/thebe,,,https://github.com/executablebooks/thebe,2017-03-14 12:17:22.000000,2021-04-19 05:37:39.000000,2021-04-09 16:16:09.000000,47.0,59.0,55.0,210.0,533.0,2021-04-09 14:39:39.000000,0.7.1,,,2.0,,,24.0,,,,,,3.0,,,,,,,BSD-3-Clause,,,,,,,,,,,
125,SciJava Kernel,Write SciJava scripts in Jupyter notebook!.,https://github.com/scijava/scijava-jupyter-kernel,,kernels,17,False,scijava/scijava-jupyter-kernel,,conda-forge/scijava-jupyter-kernel,https://github.com/scijava/scijava-jupyter-kernel,2017-01-31 01:16:24.000000,2019-08-27 12:36:47.000000,2019-08-27 12:36:11.000000,39.0,10.0,69.0,169.0,393.0,2017-06-02 21:19:27.000000,0.5.0,66.0,1398.0,15.0,,,8.0,,,https://anaconda.org/conda-forge/scijava-jupyter-kernel,2018-03-03 15:23:41.430000,67092.0,3.0,,,,,,,Apache-2.0,,,,,,,,,,,
126,bookstore,Notebook storage and publishing workflows for the masses.,https://github.com/nteract/bookstore,,notebook-sharing,17,False,nteract/bookstore,bookstore,,https://github.com/nteract/bookstore,2018-10-16 18:54:00.000000,2019-12-09 16:52:17.000000,2019-12-09 16:52:07.000000,16.0,34.0,39.0,164.0,619.0,2019-12-03 17:50:40.000000,2.5.0,,1724.0,6.0,3.0,3.0,7.0,https://pypi.org/project/bookstore,1724.0,,,,3.0,,,,,,,BSD-3-Clause,,,,,,,,,,,
127,ML Hub,Multi-user development platform for machine learning teams. Simple to setup within minutes.,https://github.com/ml-tooling/ml-hub,,notebook-environments,17,True,ml-tooling/ml-hub,,,https://github.com/ml-tooling/ml-hub,2019-06-26 15:05:50.000000,2020-10-19 09:31:37.000000,2020-10-02 15:10:06.000000,33.0,11.0,7.0,159.0,217.0,2020-02-03 15:59:07.000000,1.0.0,960.0,1923.0,8.0,,,5.0,,,,,,3.0,mltooling/ml-hub,https://hub.docker.com/r/mltooling/ml-hub,2020-02-18 09:26:53.302538,5.0,41224.0,,Apache-2.0,,,,,,,,,,,
128,Spark Monitor,Monitor Apache Spark from Jupyter Notebook.,https://github.com/krishnan-r/sparkmonitor,,jupyter-extensions,17,True,krishnan-r/sparkmonitor,sparkmonitor,,https://github.com/krishnan-r/sparkmonitor,2017-05-31 09:13:01.000000,2021-02-03 03:28:03.000000,2021-02-03 03:28:02.000000,46.0,15.0,7.0,154.0,214.0,2018-05-29 18:46:14.000000,0.0.9,2341.0,1093.0,9.0,,,3.0,https://pypi.org/project/sparkmonitor,1023.0,,,,2.0,krishnanr/sparkmonitor,https://hub.docker.com/r/krishnanr/sparkmonitor,2019-10-04 06:28:22.959295,,860.0,,Apache-2.0,,,,,,,,,,,
129,nbmake-action,GitHub Action for testing notebooks.,https://github.com/treebeardtech/nbmake-action,,notebook-tools,17,True,treebeardtech/nbmake-action,,,https://github.com/treebeardtech/nbmake-action,2020-02-06 15:49:32.000000,2021-04-09 14:14:10.000000,2021-04-09 14:14:02.000000,6.0,,24.0,152.0,731.0,2020-12-11 15:26:11.000000,0.2.1,,,5.0,60.0,60.0,2.0,,,,,,3.0,,,,,,,Apache-2.0,,,,,,,,,,,
130,Spylon Kernel,Jupyter kernel for scala and spark.,https://github.com/Valassis-Digital-Media/spylon-kernel,,kernels,17,False,Valassis-Digital-Media/spylon-kernel,spylon-kernel,conda-forge/spylon-kernel,https://github.com/Valassis-Digital-Media/spylon-kernel,2016-11-21 02:23:14.000000,2018-10-05 21:02:27.447000,2018-09-20 15:43:57.000000,22.0,15.0,18.0,130.0,188.0,2017-03-05 04:26:44.000000,0.2.0,,4118.0,8.0,56.0,56.0,6.0,https://pypi.org/project/spylon-kernel,2806.0,https://anaconda.org/conda-forge/spylon-kernel,2018-10-05 21:02:27.447000,65601.0,3.0,,,,,,,,,,,,,,,,,,
131,JupyterLab Top Bar,JupyterLab Top Bar extension.,https://github.com/jtpio/jupyterlab-topbar,,lab-extensions,17,True,jtpio/jupyterlab-topbar,,,https://github.com/jtpio/jupyterlab-topbar,2019-01-27 23:43:18.000000,2021-04-19 15:44:31.000000,2021-02-04 21:10:31.000000,7.0,7.0,9.0,88.0,,2021-02-04 21:12:12.000000,0.6.1,,10527.0,2.0,3.0,3.0,3.0,,,,,,2.0,,,,,,jupyterlab-topbar-extension,BSD-3-Clause,https://www.npmjs.com/package/jupyterlab-topbar-extension,10527.0,,,,,,,,,
132,sphinxcontrib.jupyter,A Sphinx Extension for Generating Jupyter Notebooks.,https://github.com/QuantEcon/sphinxcontrib-jupyter,,notebook-tools,17,True,QuantEcon/sphinxcontrib-jupyter,sphinxcontrib-jupyter,,https://github.com/QuantEcon/sphinxcontrib-jupyter,2017-10-12 04:04:05.000000,2021-01-06 00:21:33.000000,2020-06-18 03:28:01.000000,22.0,86.0,93.0,67.0,269.0,2020-06-18 03:30:24.000000,0.5.10,,643.0,17.0,22.0,22.0,13.0,https://pypi.org/project/sphinxcontrib-jupyter,643.0,,,,3.0,,,,,,,BSD-3-Clause,,,,,,,,,,,
133,LTI Authenticator,A JupyterHub authenticator for LTI.,https://github.com/jupyterhub/ltiauthenticator,,hub-auth,17,True,jupyterhub/ltiauthenticator,jupyterhub-ltiauthenticator,,https://github.com/jupyterhub/ltiauthenticator,2017-12-15 02:54:15.000000,2021-04-15 22:08:23.000000,2021-04-13 13:08:23.000000,29.0,7.0,13.0,43.0,84.0,2018-08-01 22:05:38.000000,0.3,,3771.0,1.0,57.0,57.0,8.0,https://pypi.org/project/jupyterhub-ltiauthenticator,3771.0,,,,2.0,,,,,,,BSD-3-Clause,,,,,,,,,,,
